0.000000,0.000000,0.871269,-0.007926,-0.001260,0.710418,0.703734,0.019492,-0.001572,0.047432,0.064931,-0.239156,0.006187,0.008651,0.013163,-0.055738,0.070573,-0.232392,-0.002566,0.012959,-0.000133,0.047705,0.277301,-0.440228,1.120904,1.561788,0.000000,0.000000,0.091028,-0.180179,0.258085,1.091649,0.021372,0.000000,0.000000
-0.000992,0.000399,0.870984,-0.007459,-0.000221,0.712229,0.701908,0.018778,-0.002890,0.045699,0.066731,-0.240616,0.006164,0.008736,0.011709,-0.059604,0.071107,-0.233086,-0.002390,0.010516,-0.000430,0.045036,0.276178,-0.441672,1.127740,1.566270,0.000000,0.000000,0.089960,-0.180894,0.259092,1.096956,0.022190,0.000000,0.000000
-0.001595,0.000668,0.870896,-0.007491,0.000136,0.712247,0.701889,0.018379,-0.003400,0.045412,0.067692,-0.241253,0.006099,0.008714,0.011183,-0.060550,0.071254,-0.233204,-0.002383,0.009947,-0.000491,0.044368,0.275755,-0.441974,1.129335,1.567231,0.000000,0.000000,0.089516,-0.181097,0.259387,1.098732,0.022308,0.000000,0.000000
-0.002120,0.000877,0.870841,-0.007491,0.000331,0.712121,0.702016,0.018079,-0.003706,0.045367,0.068442,-0.241757,0.006042,0.008737,0.010864,-0.060730,0.071211,-0.233389,-0.002432,0.009685,-0.000519,0.044140,0.275561,-0.442026,1.129919,1.567641,0.000000,0.000000,0.089226,-0.181228,0.259691,1.099647,0.022236,0.000000,0.000000
-0.002611,0.000891,0.870822,-0.007433,0.000255,0.712689,0.701441,0.017651,-0.004029,0.045270,0.069565,-0.242698,0.005988,0.008882,0.010546,-0.060868,0.070981,-0.233517,-0.002485,0.009322,-0.000539,0.044010,0.275332,-0.441889,1.130411,1.568008,0.000000,0.000000,0.088965,-0.181308,0.259776,1.100361,0.022486,0.000000,0.000000
-0.003341,0.001918,0.870206,-0.006327,0.000858,0.708502,0.705680,0.015549,-0.009115,0.051387,0.081291,-0.252040,0.004068,0.011528,0.003409,-0.067574,0.064196,-0.230621,-0.003121,0.017825,-0.000867,0.044379,0.268969,-0.438846,1.133351,1.570630,0.000000,0.000000,0.102088,-0.171125,0.221081,1.081949,0.054565,0.000000,0.000000
-0.003785,0.003020,0.870148,-0.006245,0.000679,0.708821,0.705360,0.015467,-0.009657,0.051514,0.083341,-0.253321,0.003938,0.012291,0.002615,-0.068563,0.063414,-0.231161,-0.003149,0.019274,-0.000924,0.044154,0.268731,-0.439634,1.133785,1.570800,0.000000,0.000000,0.104374,-0.169576,0.217027,1.078858,0.058379,0.000000,0.000000
-0.003925,0.004214,0.870102,-0.006275,0.000529,0.708878,0.705303,0.015524,-0.009898,0.051079,0.085145,-0.254196,0.003947,0.012907,0.002187,-0.068988,0.063331,-0.232028,-0.003177,0.020153,-0.000941,0.043793,0.269184,-0.440761,1.134527,1.570800,0.000000,0.000000,0.105728,-0.168268,0.214115,1.076935,0.061341,0.000000,0.000000
-0.003786,0.005288,0.870066,-0.006367,0.000418,0.708914,0.705266,0.015589,-0.009902,0.050735,0.086591,-0.255237,0.003994,0.013400,0.002112,-0.069367,0.063485,-0.232536,-0.003135,0.020731,-0.000956,0.043598,0.269578,-0.441254,1.135154,1.570800,0.000000,0.000000,0.106427,-0.167387,0.212341,1.075905,0.062865,0.000000,0.000000
-0.003601,0.006245,0.870018,-0.006444,0.000496,0.708572,0.705609,0.015605,-0.009877,0.050551,0.087474,-0.256065,0.004026,0.013740,0.002138,-0.069719,0.063406,-0.232747,-0.003076,0.021153,-0.000964,0.043584,0.269710,-0.441450,1.135452,1.570800,0.000000,0.000000,0.106701,-0.167043,0.211784,1.075596,0.063167,0.000000,0.000000
