0.000000,0.000000,0.872152,-0.015154,0.007939,0.697138,0.716733,-0.001408,0.059623,0.175179,-0.007055,-0.082196,0.001488,-0.028639,-0.056601,-0.152529,-0.017450,-0.040178,-0.004046,0.016373,0.000177,-0.137754,0.245919,-0.628665,1.196320,1.561584,0.000000,0.000000,-0.078639,-0.160186,0.352472,1.155128,-0.012722,0.000000,0.000000
0.000035,0.000153,0.871942,-0.014755,0.008519,0.697927,0.715967,-0.001440,0.059533,0.174985,-0.007115,-0.082200,0.001499,-0.028614,-0.056825,-0.152904,-0.017450,-0.040179,-0.004048,0.016251,0.000105,-0.138191,0.245842,-0.629062,1.197462,1.562580,0.000000,0.000000,-0.078735,-0.160273,0.352576,1.155975,-0.012720,0.000000,0.000000
0.000337,0.000599,0.872095,-0.015121,0.008171,0.699012,0.714903,-0.001494,0.059586,0.177565,-0.006837,-0.078232,0.001133,-0.028043,-0.057111,-0.154120,-0.017450,-0.041800,-0.003947,0.016049,-0.000198,-0.140428,0.246076,-0.635224,1.205875,1.566773,0.000000,0.000000,-0.079284,-0.160711,0.350958,1.159304,-0.014138,0.000000,0.000000
0.000458,0.000710,0.872176,-0.015218,0.007908,0.698910,0.715004,-0.001500,0.059645,0.178358,-0.006739,-0.077183,0.001029,-0.027914,-0.057034,-0.154285,-0.017450,-0.042333,-0.003907,0.016225,-0.000265,-0.140987,0.245931,-0.637187,1.208129,1.567672,0.000000,0.000000,-0.079286,-0.160784,0.350248,1.159895,-0.014511,0.000000,0.000000
0.000223,0.000896,0.872197,-0.015151,0.007793,0.699815,0.714121,-0.001547,0.059446,0.179565,-0.006613,-0.075750,0.000798,-0.027723,-0.056795,-0.155831,-0.017450,-0.043117,-0.003635,0.016373,-0.000364,-0.141452,0.245815,-0.640143,1.210290,1.568707,0.000000,0.000000,-0.078885,-0.161105,0.348986,1.160488,-0.015631,0.000000,0.000000
-0.000463,0.000960,0.872205,-0.014602,0.007571,0.702761,0.711236,-0.001708,0.057953,0.180614,-0.006548,-0.071986,0.000269,-0.027032,-0.056460,-0.165616,-0.017450,-0.045408,-0.002172,0.015502,-0.000499,-0.140939,0.246907,-0.647686,1.209340,1.570294,0.000000,0.000000,-0.075778,-0.162687,0.343091,1.159609,-0.018473,0.000000,0.000000
-0.000657,0.001073,0.872275,-0.014756,0.007647,0.701970,0.712013,-0.001782,0.056850,0.182462,-0.006333,-0.069121,-0.000283,-0.026940,-0.055872,-0.171365,-0.017450,-0.045695,-0.001210,0.015665,-0.000753,-0.137759,0.244614,-0.630079,1.198526,1.570800,0.000000,0.000000,-0.073920,-0.162743,0.341349,1.157456,-0.013465,0.000000,0.000000
-0.000649,0.000872,0.872217,-0.014787,0.007978,0.701167,0.712799,-0.001822,0.056713,0.182654,-0.006369,-0.068845,-0.000346,-0.026998,-0.055834,-0.171589,-0.017450,-0.045605,-0.001169,0.015497,-0.000754,-0.137435,0.244731,-0.629749,1.197634,1.570800,0.000000,0.000000,-0.073995,-0.162808,0.341845,1.157409,-0.013235,0.000000,0.000000
-0.000676,0.000783,0.872201,-0.014847,0.008141,0.700893,0.713065,-0.001885,0.056553,0.182818,-0.006447,-0.068512,-0.000409,-0.027083,-0.055796,-0.171776,-0.017450,-0.045474,-0.001134,0.015327,-0.000753,-0.137172,0.244918,-0.629718,1.196846,1.570800,0.000000,0.000000,-0.074159,-0.162937,0.342659,1.157502,-0.013363,0.000000,0.000000
-0.000749,0.000789,0.872211,-0.014840,0.008126,0.701019,0.712941,-0.001945,0.056396,0.182887,-0.006534,-0.068169,-0.000458,-0.027151,-0.055768,-0.171917,-0.017450,-0.045336,-0.001108,0.015175,-0.000750,-0.136975,0.245016,-0.629660,1.196264,1.570800,0.000000,0.000000,-0.074336,-0.163065,0.343529,1.157691,-0.013770,0.000000,0.000000
